,level_0,index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
1973,4728,4728,2966274,1,0,0,"['「', 'め', 'の', 'かみ', '」', 'と', '読む']",名前の謂れ,0.1666666666666666,0.0
1974,2373,2373,192531,0,0,0,"['42', '.', '817']",座標・経度,0.1666666666666666,0.0
1975,2113,2113,172318,0,0,0,['ワカサギ'],別名,0.1666666666666666,0.0
1976,7983,7983,695828,1,1,1,"['1', 'km']",幅,0.6666666666666666,0.0
1977,4712,4712,2966274,1,0,0,"['1', '.', '5', '[', '3', ']', '▁', '▁', 'km', '平均', '水深', '4', '[', '3']",周囲長,0.1666666666666666,0.0
1978,3117,3117,2159741,1,1,0,"['北緯', '28', '.', '933', '度']",座標・緯度,0.6666666666666666,0.0
1979,2228,2228,183867,1,1,1,"['ハル', 'ニレ']",植物,0.5,0.0
1980,2082,2082,172318,1,1,1,['チミケップ川'],流入・流出河川,0.5,0.0
1981,1642,1642,1570369,0,0,0,['淡水'],水質（淡水・汽水）,0.1666666666666666,0.0
1982,8411,8411,951230,1,0,0,['カワツルモ'],植物,0.3333333333333333,0.0
1983,5751,5751,3323513,0,1,1,"['バスク', '州', 'と', 'ナバーラ', '州', 'と', 'の', '州', '境', '付近']",所在地,0.6666666666666666,0.0
1984,2204,2204,183867,0,0,0,"['堰', '止', '湖']",成因,0.1666666666666666,0.0
1985,5740,5740,3299335,0,0,1,"['江戸', '時代']",形成時期,0.1666666666666666,0.0
1986,1112,1112,141263,1,0,0,"['北緯', '40', '.', '933', '度']",島,0.1666666666666666,0.0
1987,5198,5198,3107872,1,1,0,"['北緯', '36', '度', '10', '分', '14', '.', '2', '秒']",座標・緯度,0.6666666666666666,0.0
1988,6012,6012,3550700,1,0,0,"['55', '▁', 'km']",周囲長,0.1666666666666666,0.0
1989,2013,2013,172318,0,1,1,"['北海道', '東部']",所在地,0.5,0.0
1990,2027,2027,172318,1,1,0,"['東経', '143', '.', '87583', '度']",座標・経度,0.6666666666666666,0.0
1991,366,366,1096642,1,0,0,['昭和'],橋・トンネル,0.1666666666666666,0.0
1992,2959,2959,2032404,0,1,1,['トリニダード・トバゴ'],国,0.5,0.0
1993,3288,3288,2239242,1,0,0,['日本福祉大学'],所在地,0.1666666666666666,0.0
1994,2342,2342,183867,0,1,1,"['25', '▁', '▁', 'km']",周囲長,0.8333333333333334,0.0
1995,7225,7225,54796,0,0,0,['ロシア'],国,0.1666666666666666,0.0
1996,6964,6964,536433,0,1,1,"['281', '▁', 'km', '2']",面積,0.8333333333333334,0.0
1997,7805,7805,679269,0,1,1,['ヴェッギス'],湖岸の地域区分,0.5,0.0
1998,7635,7635,666291,1,1,1,"['9', '.', '82', '▁', 'km', '2']",面積,0.5,0.0
1999,6103,6103,376231,0,0,1,['観光'],産業,0.3333333333333333,0.0
2000,1666,1666,1570369,1,0,0,['Kokwe'],島,0.1666666666666666,0.0
2001,7897,7897,687963,0,0,0,['imutaike'],動物,0.1666666666666666,0.0
2002,6580,6580,486835,1,0,0,"['東経', '33', '.', '000']",幅,0.1666666666666666,0.0
2003,6521,6521,470196,0,0,0,"['御池', '野鳥', 'の', '森', '」', 'と', '呼ば', 'れる', '公園']",観光地,0.1666666666666666,0.0
2004,243,243,1054775,0,0,0,"['ウェブスター', '湖']",動物,0.1666666666666666,0.0
2005,1727,1727,159245,1,1,0,"['北緯', '44', '度']",座標・緯度,0.6666666666666666,0.0
2006,2894,2894,196428,1,0,0,['89101112131415161718192021222324'],長さ,0.1666666666666666,0.0
2007,7722,7722,666576,0,0,0,['植物'],動物,0.1666666666666666,0.0
2008,699,699,1163585,0,0,0,['高沼'],動物,0.1666666666666666,0.0
2009,5502,5502,3249598,0,0,0,"['沢', '水']",流入・流出河川,0.1666666666666666,0.0
2010,5316,5316,312243,1,0,1,"['サン', '＝', 'シャマ']",湖岸の地域区分,0.3333333333333333,0.0
2011,1126,1126,141263,1,0,0,"['5', '.', '43', '[', '1', ']', '▁', 'km', '2', '周囲', '長', '22']",面積,0.1666666666666666,0.0
2012,5749,5749,3323513,1,1,1,['スペイン'],国,0.8333333333333334,0.0
2013,4895,4895,2978850,1,1,1,"['エスカランテ', '川']",流入・流出河川,0.8333333333333334,0.0
2014,8071,8071,838764,0,0,1,['コバネアオイトンボ'],動物,0.1666666666666666,0.0
2015,2103,2103,172318,0,1,1,"['0', '.', '0143', '▁', 'km', '3']",貯水量,0.8333333333333334,0.0
2016,7172,7172,54796,1,0,0,['ロシア'],国,0.3333333333333333,0.0
2017,4189,4189,2493111,1,1,1,"['埼玉', '県', '加須', '市', '旗井']",所在地,0.5,0.0
2018,2810,2810,196428,0,0,0,"['北緯', '35', '度', '48', '分', '0', '秒']",島,0.1666666666666666,0.0
2019,3253,3253,2197972,1,0,0,"['七尾', '市']",湖岸の地域区分,0.1666666666666666,0.0
2020,31,31,1014896,1,1,1,['フナ'],動物,0.5,0.0
2021,2739,2739,196428,1,1,1,"['岩戸', '集', '水路']",流入・流出河川,0.6666666666666666,0.0
2022,7249,7249,54796,0,1,1,"['アストラハン', '州']",湖岸の地域区分,0.5,0.0
2023,7901,7901,687963,0,0,0,['湿原'],動物,0.1666666666666666,0.0
2024,0,0,1014896,0,0,0,"['愛知', '県', '刈谷', '市', '井ヶ谷', '町', '小堤', '西', '1', '面積']",所在地,0.1666666666666666,0.0
2025,3873,3873,2378497,0,0,0,"['84', '▁', 'm']",成因,0.1666666666666666,0.0
2026,4098,4098,2390786,0,0,0,"['南', '阿蘇', '村']",湖岸の地域区分,0.1666666666666666,0.0
2027,8232,8232,951230,1,1,1,['干潟'],種類,0.5,0.0
2028,6453,6453,443223,1,0,0,"['98', '.', '8756']",幅,0.1666666666666666,0.0
2029,2043,2043,172318,0,0,0,"['貧', '～']",種類,0.1666666666666666,0.0
2030,1532,1532,1463539,0,0,0,['池'],別名,0.1666666666666666,0.0
2031,5033,5033,2978850,1,1,1,"['658', '▁', 'km', '2']",面積,0.5,0.0
2032,934,934,134839,1,0,0,"['145', '.', '35000']",幅,0.1666666666666666,0.0
2033,8174,8174,881742,1,1,1,['トウヒ'],植物,0.5,0.0
2034,5104,5104,2978850,1,0,0,"['216', '▁', 'm']",長さ,0.1666666666666666,0.0
2035,3004,3004,2035418,1,0,0,"['136', '.', '881222']",座標・経度,0.3333333333333333,0.0
2036,6337,6337,436539,1,0,0,['カン'],国,0.1666666666666666,0.0
2037,1892,1892,1681249,0,0,0,"['ゾイデル', '海']",別名,0.1666666666666666,0.0
2038,6658,6658,512545,0,0,0,"['神崎', '寺', '晩鐘']",観光地,0.1666666666666666,0.0
2039,7633,7633,666291,1,0,0,"['sq', '▁', 'mi', ')', '平均', '水深', '213']",面積,0.1666666666666666,0.0
2040,4971,4971,2978850,0,0,1,"['30', '▁', 'km', '3']",貯水量,0.1666666666666666,0.0
2041,5116,5116,2978850,1,0,0,"['夏', 'の', '観光', '地', 'で', 'ある', 'グレン', 'キャニオン', '国定', 'レクリエーション', '地域', 'も']",名前の謂れ,0.1666666666666666,0.0
2042,3194,3194,2190009,1,1,1,"['備前', '前', '堀川']",流入・流出河川,0.8333333333333334,0.0
2043,2890,2890,196428,0,0,0,"['麻', '賀', '多', '神社']",観光地,0.1666666666666666,0.0
2044,2068,2068,172318,1,1,1,['チミケップ川'],流入・流出河川,0.5,0.0
2045,2489,2489,192531,1,0,0,"['607', '▁', 'km', '3', '▁', '(', '146']",貯水量,0.1666666666666666,0.0
2046,2077,2077,172318,0,1,1,"['鴨', 'の', '沢']",流入・流出河川,0.5,0.0
2047,6703,6703,530799,1,1,1,['湿地'],種類,0.5,0.0
2048,6768,6768,530799,1,0,0,['浮島'],島,0.1666666666666666,0.0
2049,351,351,1096642,0,0,1,"['羽根', '倉橋']",橋・トンネル,0.3333333333333333,0.0
2050,2160,2160,1772665,1,0,1,"['Salvelinus', '▁', 'boganidae']",動物,0.3333333333333333,0.0
2051,2898,2898,196428,0,0,0,['8910111213141516171819'],長さ,0.1666666666666666,0.0
2052,508,508,1114951,0,0,0,['鎮'],流入・流出河川,0.1666666666666666,0.0
2053,2139,2139,1772665,1,1,0,"['東経', '172', '度', '00', '分']",座標・経度,0.8333333333333334,0.0
2054,1239,1239,143182,1,0,1,['ソウギョ'],動物,0.3333333333333333,0.0
2055,3075,3075,2040069,1,1,1,['モモイロペリカン'],動物,0.5,0.0
2056,3000,3000,2035418,1,1,0,"['東経', '136', '.', '881222', '度']",座標・経度,0.6666666666666666,0.0
2057,3828,3828,2378497,1,1,0,"['北緯', '64', '度', '37', '分']",座標・緯度,0.6666666666666666,0.0
2058,3070,3070,2040069,0,1,1,"['ボテティ', '川']",流入・流出河川,0.6666666666666666,0.0
2059,8024,8024,695828,0,0,0,"['田貫湖', 'ふれあい', '自然', '塾']",観光地,0.1666666666666666,0.0
2060,6692,6692,530799,0,0,1,"['みぞ', 'ろ', '（', 'が', '）', 'いけ']",読み,0.1666666666666666,0.0
2061,7721,7721,666576,1,1,1,['カワセミ'],動物,0.5,0.0
2062,7138,7138,54796,1,0,0,['ロシア'],国,0.1666666666666666,0.0
2063,6381,6381,436539,0,0,0,"['東経', '14', '度', '04', '分', '30', '秒']",幅,0.1666666666666666,0.0
2064,5948,5948,3550700,1,1,0,"['北緯', '59', '.', '20000', '度']",座標・緯度,0.5,0.0
2065,5814,5814,3415799,1,0,0,"['アルバータ', '州']",湖岸の地域区分,0.3333333333333333,0.0
2066,3169,3169,2159741,0,0,0,['Y'],動物,0.1666666666666666,0.0
2067,1771,1771,159245,0,1,1,"['イリノイ', '州']",湖岸の地域区分,0.8333333333333334,0.0
2068,7608,7608,666291,0,0,0,"['128', '.', '057']",座標・経度,0.1666666666666666,0.0
2069,4985,4985,2978850,0,0,0,"['アメリカ', 'の', '国立', '公園']",公園,0.1666666666666666,0.0
2070,3899,3899,2384665,0,1,1,['ため池'],種類,0.8333333333333334,0.0
2071,5817,5817,3415799,1,0,0,['州'],湖岸の地域区分,0.1666666666666666,0.0
2072,4902,4902,2978850,0,1,1,"['エスカランテ', '川']",流入・流出河川,0.6666666666666666,0.0
2073,4489,4489,27167,0,0,1,"['養殖', '事業']",産業,0.1666666666666666,0.0
2074,7251,7251,54796,1,1,1,"['マーザンダラーン', '州']",湖岸の地域区分,0.5,0.0
2075,2989,2989,2035418,1,1,1,"['愛知', '県', '半田', '市', '▁', '阿久比', '町', '▁', '常滑', '市']",所在地,0.8333333333333334,0.0
2076,5232,5232,3113847,0,0,0,"['尾崎', '沼']",動物,0.1666666666666666,0.0
2077,7615,7615,666291,0,0,0,"['Tamun', '▁', 'omo']",動物,0.1666666666666666,0.0
2078,4544,4544,2802797,1,1,0,"['西経', '67', '度', '59', '分']",座標・経度,0.6666666666666666,0.0
2079,2458,2458,192531,1,1,1,"['5', ',', '380', '▁', 'ft']",水面標高,0.5,0.0
2080,6322,6322,435939,0,0,1,['淡水'],水質（淡水・汽水）,0.1666666666666666,0.0
2081,5775,5775,3323513,0,0,0,"['人工', '湖']",成因,0.1666666666666666,0.0
2082,3160,3160,2159741,0,0,0,"['0', '▁', 'ft', ')', '20', 'px', '▁', 'プロジェ']",水面標高,0.1666666666666666,0.0
2083,1396,1396,145876,1,0,0,['淡水'],水質（淡水・汽水）,0.1666666666666666,0.0
2084,1141,1141,1427572,1,0,0,"['吾妻', '連峰', 'の', '標高']",所在地,0.1666666666666666,0.0
2085,5634,5634,3260984,1,0,0,"['ファイユームオアシス', '▁', '(']",所在地,0.1666666666666666,0.0
2086,7232,7232,54796,1,0,0,['中央アジア'],国,0.1666666666666666,0.0
2087,2211,2211,183867,1,1,1,['淡水'],水質（淡水・汽水）,1.0,0.0
2088,3271,3271,2202538,1,0,0,['ミネトンカ'],湖岸の地域区分,0.1666666666666666,0.0
2089,4409,4409,27167,0,0,0,['キムンモラップ'],流入・流出河川,0.1666666666666666,0.0
2090,2660,2660,1954629,0,0,1,"['3', 'ｍ', 'から', '10', 'ｍ', '程度']",水深,0.1666666666666666,0.0
2091,1794,1794,159245,1,1,0,"['Hiawatha', '▁', 'National', '▁', 'Forest']",公園,0.5,0.0
2092,4609,4609,2802797,1,0,0,['マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ'],所在地,0.1666666666666666,0.0
2093,1906,1906,1681249,0,0,0,['北'],湖岸の地域区分,0.1666666666666666,0.0
2094,2571,2571,192615,1,1,1,['カザフスタン'],国,0.6666666666666666,0.0
2095,166,166,1050701,0,0,0,"['杉山', '三', '郊', 'により', '命名', 'さ', 'れ', '、', '北', '宋', 'の', '文人', '范仲淹', 'の', '『', '岳', '陽', '楼', '記', '（', '中', '文', '版', '）', '』', 'の', '一節', '「', '一碧', '萬', '頃', '（', 'いっ', 'ぺきばんけい', '）', '」', 'から', '取ら', 'れ', 'た']",名前の謂れ,0.1666666666666666,0.0
2096,6142,6142,399336,1,0,1,"['1', '～', '1', '.', '5', 'キロメートル']",長さ,0.3333333333333333,0.0
2097,4600,4600,2802797,1,0,0,"['フエゴ', '州']",所在地,0.1666666666666666,0.0
2098,4084,4084,2390786,0,0,0,['水系'],流入・流出河川,0.1666666666666666,0.0
2099,3199,3199,2190009,1,1,0,"['北緯', '36', '.', '07000', '度']",座標・緯度,0.6666666666666666,0.0
2100,7497,7497,54796,0,0,1,"['中', 'カスピ海']",構成する湖沼,0.1666666666666666,0.0
2101,2671,2671,1954629,0,1,1,"['コンゴ', '川中', '流']",所在地,0.5,0.0
2102,2904,2904,2032404,1,1,0,"['北緯', '10', '度', '13', '分', '57', '秒']",座標・緯度,0.6666666666666666,0.0
2103,1738,1738,159245,1,0,1,"['氷河', '湖']",種類,0.3333333333333333,0.0
2104,7100,7100,54796,1,0,0,['イラン'],国,0.3333333333333333,0.0
2105,8567,8567,97785,0,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
2106,6085,6085,376231,0,0,1,['フナ'],動物,0.1666666666666666,0.0
2107,1435,1435,145876,1,0,0,['農業'],産業,0.3333333333333333,0.0
2108,5395,5395,3249598,1,0,0,['潟'],種類,0.1666666666666666,0.0
2109,3076,3076,2040069,1,1,1,['フラミンゴ'],動物,0.6666666666666666,0.0
2110,4664,4664,2966274,1,1,0,"['東経', '138', '.', '2682833', '度']",座標・経度,0.6666666666666666,0.0
2111,3725,3725,2354120,1,0,0,"['北緯', '35', '度', '26', '分', '57', '秒']",島,0.1666666666666666,0.0
2112,8319,8319,951230,0,0,0,['種'],動物,0.1666666666666666,0.0
2113,1487,1487,145876,1,0,0,"['渡辺', '光', ',', '▁', '中野', '尊', '正', ',', '▁', '山口', '恵一', '郎', ',', '▁', '武', '正英']",成因,0.1666666666666666,0.0
2114,4517,4517,27167,1,0,0,['オコタンペ湖'],構成する湖沼,0.3333333333333333,0.0
2115,6499,6499,470196,1,0,0,['湖沼'],種類,0.1666666666666666,0.0
2116,7032,7032,54796,1,0,0,"['アムダリア', '川']",流入・流出河川,0.1666666666666666,0.0
2117,8648,8648,97785,0,0,0,"['Lake', '▁', 'Ontario']",動物,0.1666666666666666,0.0
2118,3671,3671,2354120,1,1,1,"['処女', '湖']",別名,0.5,0.0
2119,1701,1701,159245,0,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
2120,2235,2235,183867,0,0,1,['マス'],動物,0.1666666666666666,0.0
2121,672,672,1163585,1,0,0,"['鴻', '沼川']",流入・流出河川,0.3333333333333333,0.0
2122,5921,5921,3542688,1,1,1,"['258', 'm']",水面標高,0.8333333333333334,0.0
2123,3137,3137,2159741,0,0,0,"['ヤムドク', '湖']",別名,0.1666666666666666,0.0
2124,1496,1496,145876,0,1,1,"['12', '.', '0', '▁', 'm']",透明度,0.6666666666666666,0.0
2125,2460,2460,192531,1,0,0,"['ft', ')', '島', 'アクダマル', '島', '（']",水面標高,0.1666666666666666,0.0
2126,270,270,1054775,1,0,0,"['「', 'チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ', '湖', '」', '(', 'Lake', '▁', 'Chargoggagoggmanchauggagoggchaubunagungamaugg', ')', 'と', 'いう', 'より', '長い', '名称', 'を', '使用', 'し', 'て', 'いる', '。']",名前の謂れ,0.1666666666666666,0.0
2127,5440,5440,3249598,1,1,1,['コイ'],動物,0.5,0.0
2128,3073,3073,2040069,0,0,0,['マカディカディ'],動物,0.1666666666666666,0.0
2129,3902,3902,2384665,0,1,1,"['桜', 'ヶ', '池', '県', '定', '公園']",公園,0.5,0.0
2130,13,13,1014896,1,1,1,"['ノ', 'ハナショウブ']",植物,0.6666666666666666,0.0
2131,3427,3427,2267968,0,1,1,"['京都', '府', '京', '丹後', '市']",所在地,0.8333333333333334,0.0
2132,877,877,134839,1,0,0,"['145', '.', '35000']",座標・経度,0.1666666666666666,0.0
2133,172,172,1054775,1,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
2134,2172,2172,183867,0,0,1,"['栃木', '県', '日光', '市']",所在地,0.1666666666666666,0.0
2135,1937,1937,1681666,1,1,1,"['417', '▁', '▁', 'm']",水面標高,1.0,0.0
2136,5570,5570,3249598,0,0,0,['コイ'],別名,0.1666666666666666,0.0
2137,962,962,134839,1,0,0,"['根室', '市']",湖岸の地域区分,0.3333333333333333,0.0
2138,4324,4324,2606120,0,0,0,"['駿河湾', 'に', '生じ', 'た', '砂嘴', 'の', '開']",成因,0.1666666666666666,0.0
2139,7468,7468,54796,1,0,0,['チョウザメ'],動物,0.3333333333333333,0.0
2140,7583,7583,666291,1,1,1,['中華人民共和国'],国,0.6666666666666666,0.0
2141,2519,2519,192531,0,0,0,"['1', '▁', '岸']",湖岸の地域区分,0.1666666666666666,0.0
2142,5260,5260,312243,1,0,0,['les'],所在地,0.1666666666666666,0.0
2143,6945,6945,536433,1,0,0,"['1969', '年']",形成時期,0.1666666666666666,0.0
2144,3220,3220,2197972,1,1,0,"['北緯', '36', '度', '55', '分', '27', '秒']",座標・緯度,0.6666666666666666,0.0
2145,3037,3037,2040069,1,1,0,"['南緯', '20', '.', '71667', '度']",座標・緯度,0.8333333333333334,0.0
2146,4102,4102,2390786,1,0,0,"['125', '▁', 'm']",最大水深,0.1666666666666666,0.0
2147,4654,4654,2966274,0,0,0,"['長野', '県', '蓼', '科']",所在地,0.1666666666666666,0.0
2148,4606,4606,2802797,1,0,0,"['ティエラ・デル・フエゴ', '州']",所在地,0.1666666666666666,0.0
2149,6240,6240,427667,0,0,0,['パレスチナイロワケガエル'],別名,0.1666666666666666,0.0
2150,2101,2101,172318,1,1,1,"['1', '.', '05', '[', '1', ']', '▁', 'km', '2']",面積,0.6666666666666666,0.0
2151,2915,2915,2032404,0,0,0,['0'],面積,0.1666666666666666,0.0
2152,4791,4791,2978850,0,0,0,"['アメリカ', 'ナマズ']",別名,0.1666666666666666,0.0
2153,3845,3845,2378497,1,0,0,['アイスランド'],国,0.3333333333333333,0.0
2154,1932,1932,1681666,0,1,1,['スイス'],国,0.8333333333333334,0.0
2155,2349,2349,183867,1,0,0,"['華厳', '滝']",構成する湖沼,0.1666666666666666,0.0
2156,4135,4135,2392372,1,0,0,"['北緯', '33', '度', '10', '分', '55', '秒']",島,0.1666666666666666,0.0
2157,7864,7864,687963,1,1,1,"['約', '1', 'キロメートル']",長さ,0.5,0.0
2158,2425,2425,192531,1,0,0,"['東経', '42', '度', '49', '分']",幅,0.1666666666666666,0.0
2159,6800,6800,530799,1,1,1,['フナ'],動物,0.6666666666666666,0.0
2160,7784,7784,679269,0,1,1,['スイス'],国,0.8333333333333334,0.0
2161,7780,7780,666576,1,0,1,['イヌタヌキモ'],植物,0.3333333333333333,0.0
2162,7022,7022,54796,1,1,1,"['アムダリア', '川']",流入・流出河川,0.8333333333333334,0.0
2163,200,200,1054775,0,0,0,"['最終', '氷', '期', 'に', '氷河', 'の', '後退', 'によって', '形成', 'さ', 'れ', 'た']",成因,0.1666666666666666,0.0
2164,6252,6252,427667,1,0,1,"['ガリラヤ', '湖', 'の', '北']",所在地,0.3333333333333333,0.0
2165,3007,3007,2035418,0,1,1,"['はんだ', 'いけ']",読み,0.8333333333333334,0.0
2166,6129,6129,399336,0,1,1,"['16', 'キロメートル']",幅,0.6666666666666666,0.0
2167,4092,4092,2390786,0,0,0,['サギ'],別名,0.1666666666666666,0.0
2168,5247,5247,312243,1,0,0,"['ローヌ', '県']",国,0.1666666666666666,0.0
2169,3677,3677,2354120,1,0,0,"['今津', '町', '深清水']",所在地,0.1666666666666666,0.0
2170,5404,5404,3249598,0,0,0,"['水田', '稲作']",産業,0.1666666666666666,0.0
2171,4195,4195,2493111,1,0,0,"['浅間', '川', 'の', '左岸', '（', '西側', '）', '周辺']",所在地,0.1666666666666666,0.0
2172,629,629,1154671,0,0,0,"['37', '.', '74056']",島,0.1666666666666666,0.0
2173,2494,2494,192531,0,0,0,['タトワン'],所在地,0.1666666666666666,0.0
2174,2870,2870,196428,0,0,1,"['北', '印旛沼']",構成する湖沼,0.1666666666666666,0.0
2175,6332,6332,436539,1,0,0,"['イタリアカンパニア', '州']",所在地,0.1666666666666666,0.0
2176,3940,3940,2384665,1,0,0,"['東経', '136', '度', '52', '分', '08', '秒']",幅,0.1666666666666666,0.0
2177,714,714,1186616,1,1,1,"['Owens', '▁', 'Lake']",別名,0.6666666666666666,0.0
2178,7565,7565,604174,1,1,0,"['北緯', '37', '度', '22', '分', '37', '.', '4', '秒']",座標・緯度,0.5,0.0
2179,5483,5483,3249598,1,0,0,"['km', '成因', '海', '跡', '湖', '[', '2']",周囲長,0.1666666666666666,0.0
2180,6286,6286,435939,0,0,0,['淡'],種類,0.1666666666666666,0.0
2181,269,269,1054775,0,0,0,"['1812', '年', 'に', 'アメリカ', '産業', '革命', 'の', '父', 'と', '呼ば', 'れる', 'サミュエル', '・', 'スレーター']",名前の謂れ,0.1666666666666666,0.0
2182,2557,2557,192615,1,1,0,"['東経', '84', '度', '00', '分']",座標・経度,0.6666666666666666,0.0
2183,6565,6565,486835,0,1,1,"['876', '▁', 'km', '2']",面積,0.8333333333333334,0.0
2184,3846,3846,2378497,1,1,0,['アイスランド'],国,0.5,0.0
2185,7309,7309,54796,1,0,0,['イラン'],湖岸の地域区分,0.1666666666666666,0.0
